platform,title,url,episode,first_seen,last_seen,latest_views,latest_likes,latest_comments
tiktok,"Controversial group's radical ideas revealed! Their core beliefs include defunding police, closing jails, and overhaulin",https://www.tiktok.com/@talkingdowney/video/7679189935177436430,2026-06-08_record_straight,t29,t30,414,12,6
tiktok,Mr. Trujillo mentions about a seal amidst unauthorized merchandise. I...,https://www.tiktok.com/@talkingdowney/video/7650185144531242254,2026-06-08_record_straight,t3,t4,413,5,0
tiktok,"Social media growth is exponential! Over 100k views total, with 54k+ on one platform alone. We're crushing it! #SocialMe",https://www.tiktok.com/@talkingdowney/video/7660202569985297678,2026-06-08_record_straight,t9,t16,412,16,4
tiktok,"We fought for Downey residents against the Honda World Project. 6.5 hours later, the meeting finally ends. Exhausted but",https://www.tiktok.com/@talkingdowney/video/7673190970095144205,2026-06-08_record_straight,t20,t25,409,12,1
tiktok,Remember Prop 1A in 2008? We voted for a $9B high-speed rail. Now? The cost ballooned to over $200B! 🤯 #California #High,https://www.tiktok.com/@talkingdowney/video/7678387062990507294,2026-06-08_record_straight,t29,t30,409,5,0
tiktok,Paying higher taxes? What's the point? Seems like a lot of hoops to jump through just to get things done. Lots of patien,https://www.tiktok.com/@talkingdowney/video/7660575198927768845,2026-06-08_record_straight,t9,t16,394,15,2
tiktok,"1968: A year of stark divides. Hippie or not, pro-gov or revolutionary? The assassination of MLK & RFK, LBJ stepping dow",https://www.tiktok.com/@talkingdowney/video/7658439131625819405,2026-06-08_record_straight,t9,t14,384,6,1
tiktok,"FIFA's a money-making machine, but for local folks in LA, sharing tho...",https://www.tiktok.com/@talkingdowney/video/7651297600431197453,2026-06-08_record_straight,t4,t4,379,9,0
tiktok,"DA experience: murder, sexual assault, child abuse cases. Now in mana...",https://www.tiktok.com/@talkingdowney/video/7644300961694895373,2026-06-08_record_straight,t3,t3,372,0,0
tiktok,"Grandma was scared when I joined, but seeing my accomplishments changed her mind. Family support means everything. #Fami",https://www.tiktok.com/@talkingdowney/video/7667716714603367694,2026-06-08_record_straight,t17,t21,370,7,0
tiktok,Billionaire tax in California? Analysis says it'll cost hundreds of millions and billionaires might just leave. Even New,https://www.tiktok.com/@talkingdowney/video/7665863095457205517,2026-06-08_record_straight,t15,t18,362,8,4
tiktok,Defense attorney's unique courtroom perspective: building trust with everyone for a fair playing field. Bringing dignity,https://www.tiktok.com/@talkingdowney/video/7663172836902604046,2026-06-08_record_straight,t10,t16,358,14,0
tiktok,"Judicial ratings explained! 'Well Qualified' isn't just a suggestion,...",https://www.tiktok.com/@talkingdowney/video/7646146800113437965,2026-06-08_record_straight,t3,t4,357,8,0
tiktok,"Immigrant perspective on the bench. Came from Nicaragua as a child, d...",https://www.tiktok.com/@talkingdowney/video/7644750584402218254,2026-06-08_record_straight,t3,t3,354,11,0
tiktok,"The US offers so much, even with its flaws. Reflect on the beauty of this country and what it represents. #USA #America",https://www.tiktok.com/@talkingdowney/video/7658470841176313102,2026-06-08_record_straight,t9,t14,354,3,2
tiktok,"Running a restaurant means always having a smile on, no matter what's falling apart behind the scenes. The pressure to b",https://www.tiktok.com/@talkingdowney/video/7661036518546345229,2026-06-08_record_straight,t9,t16,352,12,0
tiktok,Biggest misconception about public defenders? They don't care. It couldn't be further from the truth. #PublicDefender #L,https://www.tiktok.com/@talkingdowney/video/7662151295205231886,2026-06-08_record_straight,t10,t16,350,7,0
tiktok,"Every day, 5-7 people die on LA streets. This ongoing crisis reveals a profound failure in local government's response t",https://www.tiktok.com/@talkingdowney/video/7679128812235263245,2026-06-08_record_straight,t29,t30,350,12,5
tiktok,Bridging cultures: The secret weapon against tech's dark side and a p...,https://www.tiktok.com/@talkingdowney/video/7646166793605647630,2026-06-08_record_straight,t0,t8,347,2,0
tiktok,"Ladies, silence your doubts! Your time is NOW. Take the leap of faith and embrace your individuality. California is root",https://www.tiktok.com/@talkingdowney/video/7657698563538881805,2026-06-08_record_straight,t9,t13,343,5,0
tiktok,Discover your inner strength through pageantry. It's a journey of self-discovery and unlocking abilities you never knew,https://www.tiktok.com/@talkingdowney/video/7657327452930198798,2026-06-08_record_straight,t9,t12,326,6,0
tiktok,Billions lost in federal funding due to missed obligations. The state is scrambling for new sources after November 2024.,https://www.tiktok.com/@talkingdowney/video/7678756096692997390,2026-06-08_record_straight,t29,t30,325,9,2
tiktok,"Neighborhood watch groups stop crime. One group led to a speeding arrest, finding drugs and an illegal gun! #Neighborhoo",https://www.tiktok.com/@talkingdowney/video/7655018365185969422,2026-06-08_record_straight,t9,t9,324,5,0
tiktok,"This project isn't working for residents. We need to build better housing with less density, improved safety, and smarte",https://www.tiktok.com/@talkingdowney/video/7673282499568618765,2026-06-08_record_straight,t20,t25,321,9,1
tiktok,"From civil law to prosecution, this attorney brings a unique blend of...",https://www.tiktok.com/@talkingdowney/video/7646163844078783758,2026-06-08_record_straight,t0,t8,313,2,0
tiktok,Going through old boxes and found some amazing UCLA football memories! 🏈 From Troy Aikman MVP moments to unforgettable s,https://www.tiktok.com/@talkingdowney/video/7675416490362883342,2026-06-08_record_straight,t21,t30,312,11,0
tiktok,Legislative wins! Defended against a huge condo fee hike & pushed for HOA transparency. Major victories for buyers! #HOA,https://www.tiktok.com/@talkingdowney/video/7655379317249166606,2026-06-08_record_straight,t9,t9,310,8,1
tiktok,"Guilty or not? Immaterial. Our justice system demands a vigorous defense for ALL. The government has power, but we ensur",https://www.tiktok.com/@talkingdowney/video/7662059298205306126,2026-06-08_record_straight,t10,t16,302,9,0
tiktok,"Pico Rivera achievements and Congress dreams. Loyalty to the people, ...",https://www.tiktok.com/@talkingdowney/video/7646158357832666382,2026-06-08_record_straight,t3,t4,300,2,0
tiktok,"Courtroom presence matters. Even during COVID, showing up in person was key. Zoom can't replace true courtroom engagemen",https://www.tiktok.com/@talkingdowney/video/7662892134902598925,2026-06-08_record_straight,t10,t16,295,7,0
tiktok,"85+ jury trials, 21 homicide cases. Experience seeing the criminal sy...",https://www.tiktok.com/@talkingdowney/video/7644624739121499405,2026-06-08_record_straight,t3,t3,292,7,0
tiktok,"Served on Public Works for years, learning about our city's water wells and street projects. Now running to make a diffe",https://www.tiktok.com/@talkingdowney/video/7654637814868446477,2026-06-08_record_straight,t9,t9,275,4,0
tiktok,"Did you know Chipotle has a secret menu? You can get a quesadilla with chicken, rice, and beans that's not on the regula",https://www.tiktok.com/@talkingdowney/video/7670593250150862094,2026-06-08_record_straight,t17,t25,275,3,0
tiktok,The NFL cheers for teams to be over .500? Higher draft picks for losing seasons. Some teams go all in. #NFL #Football #S,https://www.tiktok.com/@talkingdowney/video/7673623152240463118,2026-06-08_record_straight,t20,t25,268,5,0
tiktok,"Tired of fake AI stuff? Got guts to get the facts straight? If you're open-minded, I'm being followed and have real info",https://www.tiktok.com/@talkingdowney/video/7656956446550019342,2026-06-08_record_straight,t9,t9,266,2,1
tiktok,"Ready to hit the ground running? Seeking a judge with honor, dignity, and integrity. Experience matters. Vote Tryfman fo",https://www.tiktok.com/@talkingdowney/video/7663557594300108046,2026-06-08_record_straight,t13,t17,266,6,0
tiktok,"Pageantry's mission: empower, inspire, uplift. Compete in at least one pageant to develop speaking skills, connect with",https://www.tiktok.com/@talkingdowney/video/7657235008406473997,2026-06-08_record_straight,t9,t12,265,2,0
tiktok,"Pageant weekend: more than just a competition, it's an experience! Lasting friendships, memories, and the honor of direc",https://www.tiktok.com/@talkingdowney/video/7657606066246667533,2026-06-08_record_straight,t9,t13,259,7,0
tiktok,"Lawyers aren't just fighters. Real advocacy is about getting results, not just battling. Human connection matters. #Lega",https://www.tiktok.com/@talkingdowney/video/7677735272125107470,2026-06-08_record_straight,t24,t30,251,3,0
tiktok,"Building bridges in Washington, not just making calls. Real change ha...",https://www.tiktok.com/@talkingdowney/video/7646151306624716046,2026-06-08_record_straight,t3,t4,248,2,0
tiktok,Prosecutor with a unique background: civil and workman's comp law. Re...,https://www.tiktok.com/@talkingdowney/video/7645379614537190670,2026-06-08_record_straight,t3,t4,248,3,0
tiktok,Keep streets looking sharp! Graffiti & potholes? Quick fix with our community app or a call. Let's keep our neighborhood,https://www.tiktok.com/@talkingdowney/video/7654730633293401357,2026-06-08_record_straight,t9,t9,240,4,0
tiktok,"Theater kid turned rock star, now a trial attorney. Finding joy in public service and client relationships. #TrialAttorn",https://www.tiktok.com/@talkingdowney/video/7663265320106216717,2026-06-08_record_straight,t10,t16,222,2,0
tiktok,"Childhood friends in trouble with the law inspired a future lawyer. The mission: protect the mistreated, ensure fair tre",https://www.tiktok.com/@talkingdowney/video/7681353884379401486,2026-06-08_record_straight,t29,t30,219,2,0
tiktok,"Life experience shapes a DA. Growing up, overcoming obstacles, and believing in second chances all fuel the pursuit of j",https://www.tiktok.com/@talkingdowney/video/7681074975381490957,2026-06-08_record_straight,t29,t30,215,9,0
tiktok,100 jury trials? Try zero. And the DA with no trial experience... sound familiar? Leading 1000+ employees requires manag,https://www.tiktok.com/@talkingdowney/video/7679220843716578574,2026-06-08_record_straight,t29,t30,214,4,0
tiktok,Serious crimes handled with fairness and hard calls. Saw discretion i...,https://www.tiktok.com/@talkingdowney/video/7646152932282338574,2026-06-08_record_straight,t3,t4,213,4,0
tiktok,From a tough childhood to city attorney: understanding life's struggles to serve the community. #CommunityLeader #Inspir,https://www.tiktok.com/@talkingdowney/video/7680240513177505037,2026-06-08_record_straight,t29,t30,212,8,0
tiktok,They said it couldn't be done. Turned doubt into determination. Now l...,https://www.tiktok.com/@talkingdowney/video/7645051502465191181,2026-06-08_record_straight,t3,t3,208,3,0
tiktok,Prosecutor & Judge handling serious crimes with fairness. Made the ha...,https://www.tiktok.com/@talkingdowney/video/7644400271153581325,2026-06-08_record_straight,t3,t3,206,4,1
tiktok,"Treating everyone with respect, no matter their shoes. Honesty and ge...",https://www.tiktok.com/@talkingdowney/video/7645129494264548621,2026-06-08_record_straight,t3,t3,193,6,1
tiktok,He lost his high-profile cases after speaking out against the DA. Now handling misdemeanor cases. #LegalDrama #DAOffice,https://www.tiktok.com/@talkingdowney/video/7680612659791727885,2026-06-08_record_straight,t29,t30,192,5,0
tiktok,"A true believer in justice, constantly learning and self-aware. Ready to bring dignity and respect to the court. #DuePro",https://www.tiktok.com/@talkingdowney/video/7662430550782725389,2026-06-08_record_straight,t10,t16,188,6,1
tiktok,"House fires: Devastating. Lost everything? Beware insurance scams. Legal aid is crucial for recovery. Law students, prac",https://www.tiktok.com/@talkingdowney/video/7676222113706953998,2026-06-08_record_straight,t22,t30,187,2,0
tiktok,"One client refused a handshake, another offered respect despite losing. Justice served, but interactions varied wildly.",https://www.tiktok.com/@talkingdowney/video/7677669689127996686,2026-06-08_record_straight,t24,t30,185,3,0
tiktok,Exploring Downtown Downey's food scene! Found a great poke spot called Tapoke Poke at Downey Gateway. Assembly line styl,https://www.tiktok.com/@talkingdowney/video/7670222867035983118,2026-06-08_record_straight,t17,t23,178,1,0
tiktok,"Young entrepreneurs needed! Have a backup plan beyond sports. Create jobs, be creative, and build a better city. Mentori",https://www.tiktok.com/@talkingdowney/video/7680706881593167118,2026-06-08_record_straight,t29,t30,177,7,1
tiktok,"Target Crimes Division tackles everything from stalking to arson. These fires, often from homeless individuals seeking w",https://www.tiktok.com/@talkingdowney/video/7681446344300432653,2026-06-08_record_straight,t29,t30,172,3,0
tiktok,From conservative roots to judicial hopeful. This campaign trail is all about connection and understanding your concerns,https://www.tiktok.com/@talkingdowney/video/7678014827180166413,2026-06-08_record_straight,t24,t30,170,2,0
tiktok,"Using legal skills to help fire victims rebuild after disaster. It's about recovery, justice, and healing. #PublicServic",https://www.tiktok.com/@talkingdowney/video/7676160811580050702,2026-06-08_record_straight,t22,t30,154,2,0
tiktok,Hiring is key! Get buy-in by asking 'When can you have this done?' People commit best when they set their own deadlines.,https://www.tiktok.com/@talkingdowney/video/7675138189962513678,2026-06-08_record_straight,t21,t29,151,0,0
tiktok,"A City Attorney needs real-life experience, not just privilege. Look at my background, my work, and my pledge to YOU. Su",https://www.tiktok.com/@talkingdowney/video/7680335389332098317,2026-06-08_record_straight,t29,t30,149,3,0
tiktok,"Lived as a renter for 24 years, understanding the frustration of young people vs. friends buying second homes. Experienc",https://www.tiktok.com/@talkingdowney/video/7680983808207867150,2026-06-08_record_straight,t29,t30,148,1,0
tiktok,"Being a good judge means people walk away respecting the process, even if they don't agree with the outcome. It's about",https://www.tiktok.com/@talkingdowney/video/7676624062751313166,2026-06-08_record_straight,t23,t30,147,2,0
tiktok,"Integrity on the bench is key. A Harvard Law grad ready to apply law and facts without bias. Non-partisan, just justice.",https://www.tiktok.com/@talkingdowney/video/7678108403952110861,2026-06-08_record_straight,t24,t30,142,3,0
tiktok,Get the right people on your bus and the wrong ones off! Seats matter too. Always hire people better than you. #Business,https://www.tiktok.com/@talkingdowney/video/7675046156073733389,2026-06-08_record_straight,t21,t25,141,1,0
tiktok,"Mother Teresa wasn't called to be successful, but to be faithful. True impact isn't measured by results, but by dedicati",https://www.tiktok.com/@talkingdowney/video/7675879835297647886,2026-06-08_record_straight,t22,t30,137,1,0
tiktok,"Downey's new Korean BBQ is SO good, people are lining up out the door...",https://www.tiktok.com/@talkingdowney/video/7651815292657487117,2026-06-08_record_straight,t4,t4,93,2,0
youtube,Setting the Record Straight: I Was Forced to Respond,https://www.youtube.com/watch?v=B9AEB8MOo1E,2026-06-08_record_straight,t0,t30,389,17,2
youtube,He Ran Downey's Most Iconic Restaurant for 30 Years — Then Helped Rebuild the Whole Block,https://www.youtube.com/watch?v=7WGdmEp9yg8,2026-06-08_record_straight,t9,t30,184,6,4
youtube,AI Fake News: Who’s Behind It and Why Are They Doing It?,https://www.youtube.com/watch?v=P0HhmhP80qM,2026-06-08_record_straight,t9,t30,159,8,
youtube,145 Units Next to Your Backyard? Downey Said No.,https://www.youtube.com/watch?v=WCUv6melegY,2026-06-08_record_straight,t19,t30,152,5,
youtube,Downey's Most Talked-About Council Race | Carrie Uva Interview,https://www.youtube.com/watch?v=UrJI0CuziSo,2026-06-08_record_straight,t9,t30,143,8,2
youtube,Is the Army Worth It in 2026? | From Downey High to the Army (Tracy Duran),https://www.youtube.com/watch?v=Er138bJFgPU,2026-06-08_record_straight,t14,t30,117,5,1
youtube,"Donna Tryfman on Public Defense, Jury Trials, and Running for Judge | Talking Downey",https://www.youtube.com/watch?v=i1CMwrvVzHE,2026-06-08_record_straight,t10,t30,85,6,1
youtube,John McKinney on 28 Years in the DA's Office and Running for LA City Attorney | Talking Downey,https://www.youtube.com/watch?v=inT7LVqkzF0,2026-06-08_record_straight,t29,t30,72,3,
youtube,Thinking About Competing In A Pageant?,https://www.youtube.com/watch?v=XY_LNyqvW-s,2026-06-08_record_straight,t9,t30,54,1,
youtube,He Helped Fire Victims for Free. Now He's Running for Judge. | David DeJute on Talking Downey,https://www.youtube.com/watch?v=3Oiav_e6ho0,2026-06-08_record_straight,t22,t30,37,1,
youtube,Leadership Lessons From the LA Rams President & My UCLA Bruin Roots,https://www.youtube.com/watch?v=zPG3w8LITmw,2026-06-08_record_straight,t20,t30,30,,
youtube,Leadership Lessons From the LA Rams President & + Being a Life Long Bruin,https://www.youtube.com/watch?v=V-wi0e62VN8,2026-06-08_record_straight,t19,t19,8,1,
youtube,Graffiti Hotline: Report and Remove Tagging FAST! #shorts,https://www.youtube.com/watch?v=Y07bhdwtRGA,2026-06-08_record_straight,t9,t9,,,
